# ASY method (with partition functions). 
# All quantities except Asy, RG_PE, and sumX are 
# log10(x). Log of absolute values for E and dE/dt, as
# they can be negative. UNITS: t and dt in s; E in erg; 
# dE/dt in erg/g/s; all others dimensionless 
#
#    t     dt     |E|  |dE/dt| Asy  Equil sumX    X(0)      X(1)      X(2)      X(3)      X(4)      X(5)      X(6)      X(7)    

+13.826 +11.714 15.708  1.534 0.375 0.000 1.000 -1.452e-01 -5.536e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+13.900 +11.720 15.743  1.534 0.375 0.000 1.000 -1.453e-01 -5.535e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+13.975 +11.677 15.781  1.533 0.375 0.000 1.000 -1.453e-01 -5.534e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.051 +11.703 15.823  1.533 0.375 0.000 1.000 -1.454e-01 -5.533e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.125 +11.705 15.867  1.533 0.375 0.000 1.000 -1.454e-01 -5.531e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.201 +11.707 15.916  1.533 0.375 0.000 1.000 -1.455e-01 -5.529e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.275 +11.721 15.966  1.533 0.375 0.000 1.000 -1.456e-01 -5.526e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.350 +11.676 16.020  1.533 0.375 0.000 1.000 -1.457e-01 -5.523e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.425 +11.650 16.075  1.533 0.375 0.000 1.000 -1.459e-01 -5.520e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.500 +11.687 16.134  1.533 0.375 0.000 1.000 -1.460e-01 -5.516e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.575 +11.704 16.194  1.533 0.375 0.000 1.000 -1.462e-01 -5.511e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.650 +11.700 16.257  1.532 0.375 0.000 1.000 -1.465e-01 -5.505e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.445e+01
+14.725 +11.871 16.321  1.532 0.375 0.000 1.000 -1.467e-01 -5.498e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+14.800 +11.651 16.386  1.532 0.375 0.000 1.000 -1.471e-01 -5.490e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+14.875 +11.674 16.453  1.531 0.375 0.000 1.000 -1.474e-01 -5.480e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+14.950 +11.720 16.521  1.531 0.375 0.000 1.000 -1.479e-01 -5.469e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.025 +11.468 16.590  1.530 0.375 0.000 1.000 -1.484e-01 -5.455e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.100 +11.594 16.659  1.530 0.375 0.000 1.000 -1.491e-01 -5.439e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.175 +11.676 16.730  1.529 0.375 0.000 1.000 -1.499e-01 -5.420e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.250 +11.735 16.801  1.528 0.375 0.000 1.000 -1.508e-01 -5.398e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.325 +11.706 16.872  1.527 0.375 0.000 1.000 -1.519e-01 -5.371e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.400 +11.662 16.944  1.526 0.375 0.000 1.000 -1.531e-01 -5.340e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.475 +11.693 17.016  1.524 0.375 0.000 1.000 -1.547e-01 -5.303e-01 -4.546e+00 -5.049e+00 -1.383e+01 -2.327e+00 -6.758e+00 -1.446e+01
+15.550 +11.658 17.088  1.522 0.375 0.000 1.000 -1.565e-01 -5.260e-01 -4.546e+00 -5.049e+00 -1.384e+01 -2.327e+00 -6.758e+00 -1.447e+01
+15.625 +11.721 17.160  1.520 0.375 0.000 1.000 -1.587e-01 -5.210e-01 -4.546e+00 -5.049e+00 -1.384e+01 -2.327e+00 -6.758e+00 -1.447e+01
+15.700 +11.705 17.233  1.518 0.375 0.000 1.000 -1.612e-01 -5.151e-01 -4.546e+00 -5.049e+00 -1.384e+01 -2.327e+00 -6.758e+00 -1.447e+01
+15.775 +11.712 17.305  1.515 0.375 0.000 1.000 -1.643e-01 -5.083e-01 -4.546e+00 -5.049e+00 -1.384e+01 -2.327e+00 -6.758e+00 -1.447e+01
+15.850 +11.670 17.378  1.511 0.375 0.000 1.000 -1.679e-01 -5.004e-01 -4.546e+00 -5.049e+00 -1.385e+01 -2.327e+00 -6.758e+00 -1.448e+01
+15.925 +11.666 17.450  1.507 0.375 0.000 1.000 -1.723e-01 -4.912e-01 -4.546e+00 -5.049e+00 -1.385e+01 -2.327e+00 -6.758e+00 -1.448e+01
+16.000 +11.666 17.521  1.501 0.375 0.000 1.000 -1.774e-01 -4.807e-01 -4.546e+00 -5.049e+00 -1.386e+01 -2.327e+00 -6.758e+00 -1.449e+01
+16.075 +11.736 17.593  1.495 0.375 0.000 1.000 -1.835e-01 -4.687e-01 -4.546e+00 -5.049e+00 -1.386e+01 -2.327e+00 -6.758e+00 -1.449e+01
+16.150 +11.674 17.664  1.488 0.375 0.000 1.000 -1.908e-01 -4.550e-01 -4.546e+00 -5.049e+00 -1.387e+01 -2.327e+00 -6.758e+00 -1.450e+01
+16.225 +11.682 17.734  1.479 0.375 0.000 1.000 -1.994e-01 -4.396e-01 -4.546e+00 -5.049e+00 -1.388e+01 -2.327e+00 -6.758e+00 -1.451e+01
+16.300 +11.500 17.804  1.469 0.375 0.000 1.000 -2.096e-01 -4.223e-01 -4.546e+00 -5.049e+00 -1.389e+01 -2.327e+00 -6.758e+00 -1.452e+01
+16.375 +11.810 17.873  1.457 0.375 0.000 1.000 -2.218e-01 -4.032e-01 -4.546e+00 -5.049e+00 -1.390e+01 -2.327e+00 -6.758e+00 -1.453e+01
+16.450 +11.696 17.940  1.443 0.375 0.000 1.000 -2.363e-01 -3.821e-01 -4.546e+00 -5.049e+00 -1.392e+01 -2.327e+00 -6.758e+00 -1.454e+01
+16.525 +11.770 18.007  1.425 0.375 0.000 1.000 -2.535e-01 -3.591e-01 -4.546e+00 -5.049e+00 -1.393e+01 -2.327e+00 -6.758e+00 -1.456e+01
+16.600 +11.792 18.072  1.405 0.375 0.000 1.000 -2.740e-01 -3.343e-01 -4.546e+00 -5.049e+00 -1.395e+01 -2.327e+00 -6.758e+00 -1.458e+01
+16.675 +11.793 18.135  1.381 0.375 0.000 1.000 -2.983e-01 -3.080e-01 -4.546e+00 -5.049e+00 -1.398e+01 -2.327e+00 -6.758e+00 -1.461e+01
+16.750 +11.746 18.197  1.352 0.375 0.000 1.000 -3.272e-01 -2.803e-01 -4.546e+00 -5.049e+00 -1.401e+01 -2.327e+00 -6.758e+00 -1.464e+01
+16.825 +11.800 18.256  1.317 0.375 0.000 1.000 -3.615e-01 -2.516e-01 -4.546e+00 -5.048e+00 -1.404e+01 -2.327e+00 -6.758e+00 -1.467e+01
+16.900 +11.810 18.312  1.277 0.375 0.000 1.000 -4.024e-01 -2.224e-01 -4.546e+00 -5.048e+00 -1.408e+01 -2.327e+00 -6.758e+00 -1.471e+01
+16.975 +11.823 18.365  1.228 0.375 0.000 1.000 -4.509e-01 -1.930e-01 -4.546e+00 -5.048e+00 -1.413e+01 -2.327e+00 -6.758e+00 -1.476e+01
+17.050 +11.982 18.415  1.171 0.375 0.000 1.000 -5.086e-01 -1.642e-01 -4.546e+00 -5.048e+00 -1.419e+01 -2.327e+00 -6.758e+00 -1.482e+01
+17.125 +11.676 18.461  1.102 0.375 0.000 1.000 -5.771e-01 -1.364e-01 -4.546e+00 -5.048e+00 -1.426e+01 -2.327e+00 -6.758e+00 -1.489e+01
+17.200 +11.913 18.503  1.021 0.375 0.000 1.000 -6.586e-01 -1.103e-01 -4.546e+00 -5.048e+00 -1.434e+01 -2.327e+00 -6.758e+00 -1.497e+01
+17.275 +11.898 18.539  0.924 0.375 0.000 1.000 -7.554e-01 -8.638e-02 -4.546e+00 -5.048e+00 -1.443e+01 -2.327e+00 -6.758e+00 -1.506e+01
+17.350 +11.937 18.571  0.809 0.375 0.000 1.000 -8.706e-01 -6.523e-02 -4.546e+00 -5.048e+00 -1.455e+01 -2.327e+00 -6.758e+00 -1.518e+01
+17.425 +12.088 18.597  0.672 0.375 0.000 1.000 -1.007e+00 -4.723e-02 -4.546e+00 -5.048e+00 -1.469e+01 -2.327e+00 -6.757e+00 -1.532e+01
+17.500 +12.167 18.618  0.509 0.375 0.000 1.000 -1.170e+00 -3.261e-02 -4.546e+00 -5.048e+00 -1.485e+01 -2.327e+00 -6.757e+00 -1.548e+01
+17.575 +12.259 18.634  0.316 0.375 0.000 1.000 -1.363e+00 -2.139e-02 -4.546e+00 -5.048e+00 -1.504e+01 -2.327e+00 -6.757e+00 -1.567e+01
+17.650 +12.523 18.646  0.086 0.375 0.000 1.000 -1.593e+00 -1.334e-02 -4.546e+00 -5.048e+00 -1.527e+01 -2.327e+00 -6.757e+00 -1.590e+01
+17.725 +12.540 18.653 -0.187 0.375 0.000 1.000 -1.866e+00 -8.042e-03 -4.546e+00 -5.048e+00 -1.555e+01 -2.327e+00 -6.757e+00 -1.617e+01
+17.800 +12.690 18.658 -0.511 0.375 0.000 1.000 -2.191e+00 -4.885e-03 -4.546e+00 -5.048e+00 -1.587e+01 -2.327e+00 -6.757e+00 -1.650e+01
+17.875 +12.831 18.660 -0.897 0.250 0.000 1.000 -2.577e+00 -3.222e-03 -4.546e+00 -5.048e+00 -1.626e+01 -2.327e+00 -6.757e+00 -1.688e+01
+17.950 +13.133 18.661 -1.356 0.250 0.000 1.000 -3.036e+00 -2.467e-03 -4.545e+00 -5.048e+00 -1.671e+01 -2.327e+00 -6.757e+00 -1.734e+01
+18.025 +13.368 18.661 -1.901 0.250 0.000 1.000 -3.581e+00 -2.179e-03 -4.545e+00 -5.048e+00 -1.726e+01 -2.327e+00 -6.757e+00 -1.789e+01
+18.100 +13.640 18.661 -2.549 0.250 0.000 1.000 -4.229e+00 -2.091e-03 -4.545e+00 -5.048e+00 -1.791e+01 -2.327e+00 -6.757e+00 -1.854e+01
+18.175 +14.062 18.661 -3.319 0.250 0.000 1.000 -4.999e+00 -2.069e-03 -4.545e+00 -5.048e+00 -1.868e+01 -2.327e+00 -6.757e+00 -1.931e+01
+18.250 +14.631 18.661 -4.235 0.250 0.000 1.000 -5.915e+00 -2.065e-03 -4.545e+00 -5.048e+00 -1.959e+01 -2.327e+00 -6.757e+00 -2.022e+01
+18.325 +15.095 18.661 -5.323 0.250 0.000 1.000 -7.004e+00 -2.065e-03 -4.545e+00 -5.047e+00 -2.068e+01 -2.327e+00 -6.756e+00 -2.131e+01
+18.401 +15.870 18.661 -6.624 0.250 0.000 1.000 -8.313e+00 -2.065e-03 -4.545e+00 -5.047e+00 -2.198e+01 -2.327e+00 -6.755e+00 -2.260e+01
+18.476 +16.434 18.661 -8.189 0.250 0.000 1.000 -9.900e+00 -2.065e-03 -4.545e+00 -5.047e+00 -2.342e+01 -2.327e+00 -6.755e+00 -2.378e+01
+18.555 +17.416 18.661 -10.066 0.250 0.143 1.000 -1.217e+01 -2.065e-03 -4.545e+00 -5.047e+00 -2.399e+01 -2.327e+00 -6.754e+00 -2.400e+01
+18.627 +17.627 18.661 -12.082 0.250 0.143 1.000   nan -2.065e-03 -4.545e+00 -5.047e+00 -2.400e+01 -2.327e+00 -6.754e+00 -2.400e+01
+18.712 +17.694 18.661 -15.065 0.250 0.143 1.000 -1.786e+01 -2.065e-03 -4.545e+00 -5.047e+00 -2.400e+01 -2.327e+00 -6.754e+00 -2.400e+01
+18.793 +17.793 18.661   -inf 0.000 0.000 1.000 -1.883e+01 -2.065e-03 -4.545e+00 -5.047e+00 -1.772e+01 -2.327e+00 -6.754e+00 -1.765e+01
+18.851 +17.851 18.661   -inf 0.250 0.286 1.000   nan -2.065e-03 -4.545e+00 -5.047e+00 -2.400e+01 -2.327e+00 -6.754e+00 -2.400e+01
+18.931 +17.863 18.661   -inf 0.250 0.286 1.000   nan -2.065e-03 -4.545e+00 -5.047e+00 -2.400e+01 -2.327e+00 -6.754e+00 -2.400e+01
+19.012 +18.008 18.661   -inf 0.250 0.429 1.000 -2.400e+01 -2.065e-03 -4.545e+00 -5.047e+00 -2.400e+01 -2.327e+00 -6.754e+00 -2.400e+01
