-10.160 -11.160 15.588 25.743 0.000 0.000 1.000 -2.548e+00 -2.967e-01 -3.079e-01
-10.080 -11.080 15.667 25.741 0.000 0.000 1.000 -2.469e+00 -2.958e-01 -3.093e-01
-10.000 -11.000 15.746 25.739 0.000 0.000 1.000 -2.390e+00 -2.948e-01 -3.110e-01
-9.920 -10.920 15.824 25.736 0.000 0.000 1.000 -2.311e+00 -2.936e-01 -3.130e-01
-9.840 -10.840 15.903 25.732 0.000 0.000 1.000 -2.232e+00 -2.921e-01 -3.153e-01
-9.760 -10.760 15.980 25.728 0.000 0.000 1.000 -2.154e+00 -2.904e-01 -3.182e-01
-9.680 -10.680 16.058 25.722 0.000 0.000 1.000 -2.076e+00 -2.885e-01 -3.216e-01
-9.600 -10.600 16.134 25.716 0.000 0.000 1.000 -1.998e+00 -2.861e-01 -3.256e-01
-9.520 -10.520 16.210 25.708 0.000 0.000 1.000 -1.921e+00 -2.834e-01 -3.304e-01
-9.440 -10.440 16.285 25.698 0.000 0.000 1.000 -1.845e+00 -2.803e-01 -3.361e-01
-9.360 -10.360 16.360 25.687 0.000 0.000 1.000 -1.769e+00 -2.767e-01 -3.428e-01
-9.280 -10.280 16.433 25.673 0.000 0.000 1.000 -1.694e+00 -2.726e-01 -3.507e-01
-9.200 -10.200 16.504 25.656 0.000 0.000 1.000 -1.620e+00 -2.680e-01 -3.600e-01
-9.120 -10.120 16.574 25.635 0.000 0.000 1.000 -1.547e+00 -2.630e-01 -3.708e-01
-9.040 -10.040 16.642 25.610 0.000 0.000 1.000 -1.475e+00 -2.575e-01 -3.832e-01
-8.960 -9.960 16.707 25.578 0.000 0.000 1.000 -1.406e+00 -2.518e-01 -3.972e-01
-8.880 -9.880 16.770 25.540 0.000 0.000 1.000 -1.338e+00 -2.460e-01 -4.129e-01
-8.800 -9.800 16.829 25.493 0.000 0.000 1.000 -1.272e+00 -2.404e-01 -4.299e-01
-8.720 -9.720 16.883 25.436 0.000 0.000 1.000 -1.210e+00 -2.354e-01 -4.477e-01
